"value_name","pay_value","unit_type","payroll_year","industry_branch_name","industry_code","food_name","food_code","price","price_value","price_unit","year_date"
Průměrná hrubá mzda na zaměstnance,24411.25,Kč,2015,Vzdělávání,P,Kuřata kuchaná celá,112401,69.58,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,24411.25,Kč,2015,Vzdělávání,P,Vepřová pečeně s kostí,112201,108.66,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,24411.25,Kč,2015,Vzdělávání,P,Hovězí maso zadní bez kosti,112101,203.09,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,24411.25,Kč,2015,Vzdělávání,P,Těstoviny vaječné,111602,44.42,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,24411.25,Kč,2015,Vzdělávání,P,Pečivo pšeničné bílé,111303,39.46,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,24411.25,Kč,2015,Vzdělávání,P,Chléb konzumní kmínový,111301,22.44,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,24411.25,Kč,2015,Vzdělávání,P,Pšeničná mouka hladká,111201,12.59,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,24411.25,Kč,2015,Vzdělávání,P,Rýže loupaná dlouhozrnná,111101,35.93,1.0,kg,2015
Průměrná hrubá mzda na zaměstnance,23973.50,Kč,2014,Vzdělávání,P,Kapr živý,2000001,86.37,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23973.50,Kč,2014,Vzdělávání,P,"Pivo výčepní, světlé, lahvové",213201,10.63,0.5,l,2014
Průměrná hrubá mzda na zaměstnance,23973.50,Kč,2014,Vzdělávání,P,Přírodní minerální voda uhličitá,122102,8.69,1.0,l,2014
Průměrná hrubá mzda na zaměstnance,23973.50,Kč,2014,Vzdělávání,P,Cukr krystalový,118101,22.03,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23973.50,Kč,2014,Vzdělávání,P,Konzumní brambory,117401,13.52,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23973.50,Kč,2014,Vzdělávání,P,Mrkev,117106,16.22,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23973.50,Kč,2014,Vzdělávání,P,Papriky,117103,60.55,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23973.50,Kč,2014,Vzdělávání,P,Rajská jablka červená kulatá,117101,41.16,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23973.50,Kč,2014,Vzdělávání,P,Jablka konzumní,116104,30.52,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23973.50,Kč,2014,Vzdělávání,P,Banány žluté,116103,31.65,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23973.50,Kč,2014,Vzdělávání,P,Pomeranče,116101,29.68,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23973.50,Kč,2014,Vzdělávání,P,Rostlinný roztíratelný tuk,115201,93.05,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23973.50,Kč,2014,Vzdělávání,P,Máslo,115101,162.97,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23973.50,Kč,2014,Vzdělávání,P,Vejce slepičí čerstvá,114701,30.93,10.0,ks,2014
Průměrná hrubá mzda na zaměstnance,23973.50,Kč,2014,Vzdělávání,P,Eidamská cihla,114501,150.61,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23973.50,Kč,2014,Vzdělávání,P,Jogurt bílý netučný,114401,8.5,150.0,g,2014
Průměrná hrubá mzda na zaměstnance,23973.50,Kč,2014,Vzdělávání,P,Mléko polotučné pasterované,114201,20.7,1.0,l,2014
Průměrná hrubá mzda na zaměstnance,23973.50,Kč,2014,Vzdělávání,P,Šunkový salám,112704,129.43,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23973.50,Kč,2014,Vzdělávání,P,Kuřata kuchaná celá,112401,71.77,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23973.50,Kč,2014,Vzdělávání,P,Vepřová pečeně s kostí,112201,116.37,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23973.50,Kč,2014,Vzdělávání,P,Hovězí maso zadní bez kosti,112101,204.95,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23973.50,Kč,2014,Vzdělávání,P,Těstoviny vaječné,111602,42.54,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23973.50,Kč,2014,Vzdělávání,P,Pečivo pšeničné bílé,111303,40.54,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23973.50,Kč,2014,Vzdělávání,P,Chléb konzumní kmínový,111301,23.0,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23973.50,Kč,2014,Vzdělávání,P,Pšeničná mouka hladká,111201,13.12,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23973.50,Kč,2014,Vzdělávání,P,Rýže loupaná dlouhozrnná,111101,35.31,1.0,kg,2014
Průměrná hrubá mzda na zaměstnance,23551.25,Kč,2013,Vzdělávání,P,Kapr živý,2000001,88.09,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,23551.25,Kč,2013,Vzdělávání,P,"Pivo výčepní, světlé, lahvové",213201,10.55,0.5,l,2013
Průměrná hrubá mzda na zaměstnance,23551.25,Kč,2013,Vzdělávání,P,Přírodní minerální voda uhličitá,122102,8.74,1.0,l,2013
Průměrná hrubá mzda na zaměstnance,23551.25,Kč,2013,Vzdělávání,P,Cukr krystalový,118101,24.16,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,23551.25,Kč,2013,Vzdělávání,P,Konzumní brambory,117401,16.93,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,23551.25,Kč,2013,Vzdělávání,P,Mrkev,117106,18.59,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,23551.25,Kč,2013,Vzdělávání,P,Papriky,117103,61.86,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,23551.25,Kč,2013,Vzdělávání,P,Rajská jablka červená kulatá,117101,37.1,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,23551.25,Kč,2013,Vzdělávání,P,Jablka konzumní,116104,34.3,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,23551.25,Kč,2013,Vzdělávání,P,Banány žluté,116103,31.79,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,23551.25,Kč,2013,Vzdělávání,P,Pomeranče,116101,31.37,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,23551.25,Kč,2013,Vzdělávání,P,Rostlinný roztíratelný tuk,115201,93.3,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,23551.25,Kč,2013,Vzdělávání,P,Máslo,115101,154.8,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,23551.25,Kč,2013,Vzdělávání,P,Vejce slepičí čerstvá,114701,30.48,10.0,ks,2013
Průměrná hrubá mzda na zaměstnance,23551.25,Kč,2013,Vzdělávání,P,Eidamská cihla,114501,141.97,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,23551.25,Kč,2013,Vzdělávání,P,Jogurt bílý netučný,114401,7.7,150.0,g,2013
Průměrná hrubá mzda na zaměstnance,23551.25,Kč,2013,Vzdělávání,P,Mléko polotučné pasterované,114201,19.34,1.0,l,2013
Průměrná hrubá mzda na zaměstnance,23551.25,Kč,2013,Vzdělávání,P,Šunkový salám,112704,126.24,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,23551.25,Kč,2013,Vzdělávání,P,Kuřata kuchaná celá,112401,69.3,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,23551.25,Kč,2013,Vzdělávání,P,Vepřová pečeně s kostí,112201,115.87,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,23551.25,Kč,2013,Vzdělávání,P,Hovězí maso zadní bez kosti,112101,207.19,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,23551.25,Kč,2013,Vzdělávání,P,Těstoviny vaječné,111602,41.0,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,23551.25,Kč,2013,Vzdělávání,P,Pečivo pšeničné bílé,111303,41.98,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,23551.25,Kč,2013,Vzdělávání,P,Chléb konzumní kmínový,111301,23.12,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,23551.25,Kč,2013,Vzdělávání,P,Pšeničná mouka hladká,111201,13.34,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,23551.25,Kč,2013,Vzdělávání,P,Rýže loupaná dlouhozrnná,111101,34.73,1.0,kg,2013
Průměrná hrubá mzda na zaměstnance,23156.13,Kč,2012,Vzdělávání,P,Kapr živý,2000001,90.09,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,23156.13,Kč,2012,Vzdělávání,P,"Pivo výčepní, světlé, lahvové",213201,10.16,0.5,l,2012
Průměrná hrubá mzda na zaměstnance,23156.13,Kč,2012,Vzdělávání,P,Přírodní minerální voda uhličitá,122102,8.89,1.0,l,2012
Průměrná hrubá mzda na zaměstnance,23156.13,Kč,2012,Vzdělávání,P,Cukr krystalový,118101,24.27,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,23156.13,Kč,2012,Vzdělávání,P,Konzumní brambory,117401,10.56,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,23156.13,Kč,2012,Vzdělávání,P,Mrkev,117106,17.44,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,23156.13,Kč,2012,Vzdělávání,P,Papriky,117103,58.83,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,23156.13,Kč,2012,Vzdělávání,P,Rajská jablka červená kulatá,117101,37.85,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,23156.13,Kč,2012,Vzdělávání,P,Jablka konzumní,116104,31.0,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,23156.13,Kč,2012,Vzdělávání,P,Banány žluté,116103,31.0,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,23156.13,Kč,2012,Vzdělávání,P,Pomeranče,116101,30.19,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,23156.13,Kč,2012,Vzdělávání,P,Rostlinný roztíratelný tuk,115201,90.02,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,23156.13,Kč,2012,Vzdělávání,P,Máslo,115101,137.03,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,23156.13,Kč,2012,Vzdělávání,P,Vejce slepičí čerstvá,114701,35.92,10.0,ks,2012
Průměrná hrubá mzda na zaměstnance,23156.13,Kč,2012,Vzdělávání,P,Eidamská cihla,114501,128.08,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,23156.13,Kč,2012,Vzdělávání,P,Jogurt bílý netučný,114401,7.16,150.0,g,2012
Průměrná hrubá mzda na zaměstnance,23156.13,Kč,2012,Vzdělávání,P,Mléko polotučné pasterované,114201,18.8,1.0,l,2012
Průměrná hrubá mzda na zaměstnance,23156.13,Kč,2012,Vzdělávání,P,Šunkový salám,112704,121.75,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,23156.13,Kč,2012,Vzdělávání,P,Kuřata kuchaná celá,112401,62.9,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,23156.13,Kč,2012,Vzdělávání,P,Vepřová pečeně s kostí,112201,109.42,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,23156.13,Kč,2012,Vzdělávání,P,Hovězí maso zadní bez kosti,112101,200.81,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,23156.13,Kč,2012,Vzdělávání,P,Těstoviny vaječné,111602,37.55,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,23156.13,Kč,2012,Vzdělávání,P,Pečivo pšeničné bílé,111303,43.67,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,23156.13,Kč,2012,Vzdělávání,P,Chléb konzumní kmínový,111301,22.91,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,23156.13,Kč,2012,Vzdělávání,P,Pšeničná mouka hladká,111201,11.53,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,23156.13,Kč,2012,Vzdělávání,P,Rýže loupaná dlouhozrnná,111101,34.04,1.0,kg,2012
Průměrná hrubá mzda na zaměstnance,22636.88,Kč,2011,Vzdělávání,P,Kapr živý,2000001,86.85,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22636.88,Kč,2011,Vzdělávání,P,"Pivo výčepní, světlé, lahvové",213201,10.05,0.5,l,2011
Průměrná hrubá mzda na zaměstnance,22636.88,Kč,2011,Vzdělávání,P,Přírodní minerální voda uhličitá,122102,8.29,1.0,l,2011
Průměrná hrubá mzda na zaměstnance,22636.88,Kč,2011,Vzdělávání,P,Cukr krystalový,118101,22.45,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22636.88,Kč,2011,Vzdělávání,P,Konzumní brambory,117401,13.53,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22636.88,Kč,2011,Vzdělávání,P,Mrkev,117106,16.44,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22636.88,Kč,2011,Vzdělávání,P,Papriky,117103,53.29,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22636.88,Kč,2011,Vzdělávání,P,Rajská jablka červená kulatá,117101,30.31,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22636.88,Kč,2011,Vzdělávání,P,Jablka konzumní,116104,29.17,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22636.88,Kč,2011,Vzdělávání,P,Banány žluté,116103,26.97,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22636.88,Kč,2011,Vzdělávání,P,Pomeranče,116101,28.06,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22636.88,Kč,2011,Vzdělávání,P,Rostlinný roztíratelný tuk,115201,88.72,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22636.88,Kč,2011,Vzdělávání,P,Máslo,115101,139.19,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22636.88,Kč,2011,Vzdělávání,P,Vejce slepičí čerstvá,114701,23.21,10.0,ks,2011
Průměrná hrubá mzda na zaměstnance,22636.88,Kč,2011,Vzdělávání,P,Eidamská cihla,114501,122.38,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22636.88,Kč,2011,Vzdělávání,P,Jogurt bílý netučný,114401,6.51,150.0,g,2011
Průměrná hrubá mzda na zaměstnance,22636.88,Kč,2011,Vzdělávání,P,Mléko polotučné pasterované,114201,17.65,1.0,l,2011
Průměrná hrubá mzda na zaměstnance,22636.88,Kč,2011,Vzdělávání,P,Šunkový salám,112704,115.91,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22636.88,Kč,2011,Vzdělávání,P,Kuřata kuchaná celá,112401,58.3,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22636.88,Kč,2011,Vzdělávání,P,Vepřová pečeně s kostí,112201,100.04,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22636.88,Kč,2011,Vzdělávání,P,Hovězí maso zadní bez kosti,112101,180.73,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22636.88,Kč,2011,Vzdělávání,P,Těstoviny vaječné,111602,35.14,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22636.88,Kč,2011,Vzdělávání,P,Pečivo pšeničné bílé,111303,43.25,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22636.88,Kč,2011,Vzdělávání,P,Chléb konzumní kmínový,111301,21.63,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22636.88,Kč,2011,Vzdělávání,P,Pšeničná mouka hladká,111201,11.44,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,22636.88,Kč,2011,Vzdělávání,P,Rýže loupaná dlouhozrnná,111101,33.34,1.0,kg,2011
Průměrná hrubá mzda na zaměstnance,21975.50,Kč,2010,Vzdělávání,P,Kapr živý,2000001,84.38,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,21975.50,Kč,2010,Vzdělávání,P,"Pivo výčepní, světlé, lahvové",213201,9.89,0.5,l,2010
Průměrná hrubá mzda na zaměstnance,21975.50,Kč,2010,Vzdělávání,P,Přírodní minerální voda uhličitá,122102,8.03,1.0,l,2010
Průměrná hrubá mzda na zaměstnance,21975.50,Kč,2010,Vzdělávání,P,Cukr krystalový,118101,18.27,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,21975.50,Kč,2010,Vzdělávání,P,Konzumní brambory,117401,13.27,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,21975.50,Kč,2010,Vzdělávání,P,Mrkev,117106,15.79,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,21975.50,Kč,2010,Vzdělávání,P,Papriky,117103,61.5,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,21975.50,Kč,2010,Vzdělávání,P,Rajská jablka červená kulatá,117101,42.21,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,21975.50,Kč,2010,Vzdělávání,P,Jablka konzumní,116104,25.28,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,21975.50,Kč,2010,Vzdělávání,P,Banány žluté,116103,27.44,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,21975.50,Kč,2010,Vzdělávání,P,Pomeranče,116101,30.62,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,21975.50,Kč,2010,Vzdělávání,P,Rostlinný roztíratelný tuk,115201,80.42,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,21975.50,Kč,2010,Vzdělávání,P,Máslo,115101,118.39,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,21975.50,Kč,2010,Vzdělávání,P,Vejce slepičí čerstvá,114701,25.15,10.0,ks,2010
Průměrná hrubá mzda na zaměstnance,21975.50,Kč,2010,Vzdělávání,P,Eidamská cihla,114501,119.95,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,21975.50,Kč,2010,Vzdělávání,P,Jogurt bílý netučný,114401,6.26,150.0,g,2010
Průměrná hrubá mzda na zaměstnance,21975.50,Kč,2010,Vzdělávání,P,Mléko polotučné pasterované,114201,16.03,1.0,l,2010
Průměrná hrubá mzda na zaměstnance,21975.50,Kč,2010,Vzdělávání,P,Šunkový salám,112704,116.98,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,21975.50,Kč,2010,Vzdělávání,P,Kuřata kuchaná celá,112401,56.9,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,21975.50,Kč,2010,Vzdělávání,P,Vepřová pečeně s kostí,112201,100.48,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,21975.50,Kč,2010,Vzdělávání,P,Hovězí maso zadní bez kosti,112101,176.15,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,21975.50,Kč,2010,Vzdělávání,P,Těstoviny vaječné,111602,31.94,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,21975.50,Kč,2010,Vzdělávání,P,Pečivo pšeničné bílé,111303,33.54,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,21975.50,Kč,2010,Vzdělávání,P,Chléb konzumní kmínový,111301,18.39,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,21975.50,Kč,2010,Vzdělávání,P,Pšeničná mouka hladká,111201,8.77,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,21975.50,Kč,2010,Vzdělávání,P,Rýže loupaná dlouhozrnná,111101,33.93,1.0,kg,2010
Průměrná hrubá mzda na zaměstnance,22388.38,Kč,2009,Vzdělávání,P,Kapr živý,2000001,82.0,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,22388.38,Kč,2009,Vzdělávání,P,"Pivo výčepní, světlé, lahvové",213201,9.18,0.5,l,2009
Průměrná hrubá mzda na zaměstnance,22388.38,Kč,2009,Vzdělávání,P,Přírodní minerální voda uhličitá,122102,8.21,1.0,l,2009
Průměrná hrubá mzda na zaměstnance,22388.38,Kč,2009,Vzdělávání,P,Cukr krystalový,118101,19.81,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,22388.38,Kč,2009,Vzdělávání,P,Konzumní brambory,117401,10.22,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,22388.38,Kč,2009,Vzdělávání,P,Mrkev,117106,16.56,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,22388.38,Kč,2009,Vzdělávání,P,Papriky,117103,51.7,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,22388.38,Kč,2009,Vzdělávání,P,Rajská jablka červená kulatá,117101,34.92,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,22388.38,Kč,2009,Vzdělávání,P,Jablka konzumní,116104,25.85,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,22388.38,Kč,2009,Vzdělávání,P,Banány žluté,116103,30.56,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,22388.38,Kč,2009,Vzdělávání,P,Pomeranče,116101,29.79,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,22388.38,Kč,2009,Vzdělávání,P,Rostlinný roztíratelný tuk,115201,84.41,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,22388.38,Kč,2009,Vzdělávání,P,Máslo,115101,96.09,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,22388.38,Kč,2009,Vzdělávání,P,Vejce slepičí čerstvá,114701,26.02,10.0,ks,2009
Průměrná hrubá mzda na zaměstnance,22388.38,Kč,2009,Vzdělávání,P,Eidamská cihla,114501,111.67,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,22388.38,Kč,2009,Vzdělávání,P,Jogurt bílý netučný,114401,6.08,150.0,g,2009
Průměrná hrubá mzda na zaměstnance,22388.38,Kč,2009,Vzdělávání,P,Mléko polotučné pasterované,114201,15.66,1.0,l,2009
Průměrná hrubá mzda na zaměstnance,22388.38,Kč,2009,Vzdělávání,P,Šunkový salám,112704,117.99,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,22388.38,Kč,2009,Vzdělávání,P,Kuřata kuchaná celá,112401,57.86,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,22388.38,Kč,2009,Vzdělávání,P,Vepřová pečeně s kostí,112201,106.48,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,22388.38,Kč,2009,Vzdělávání,P,Hovězí maso zadní bez kosti,112101,179.01,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,22388.38,Kč,2009,Vzdělávání,P,Těstoviny vaječné,111602,30.98,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,22388.38,Kč,2009,Vzdělávání,P,Pečivo pšeničné bílé,111303,38.83,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,22388.38,Kč,2009,Vzdělávání,P,Chléb konzumní kmínový,111301,19.58,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,22388.38,Kč,2009,Vzdělávání,P,Pšeničná mouka hladká,111201,9.97,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,22388.38,Kč,2009,Vzdělávání,P,Rýže loupaná dlouhozrnná,111101,36.1,1.0,kg,2009
Průměrná hrubá mzda na zaměstnance,21105.38,Kč,2008,Vzdělávání,P,Kapr živý,2000001,80.44,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,21105.38,Kč,2008,Vzdělávání,P,"Pivo výčepní, světlé, lahvové",213201,8.97,0.5,l,2008
Průměrná hrubá mzda na zaměstnance,21105.38,Kč,2008,Vzdělávání,P,Přírodní minerální voda uhličitá,122102,8.27,1.0,l,2008
Průměrná hrubá mzda na zaměstnance,21105.38,Kč,2008,Vzdělávání,P,Cukr krystalový,118101,21.1,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,21105.38,Kč,2008,Vzdělávání,P,Konzumní brambory,117401,10.78,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,21105.38,Kč,2008,Vzdělávání,P,Mrkev,117106,16.88,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,21105.38,Kč,2008,Vzdělávání,P,Papriky,117103,62.3,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,21105.38,Kč,2008,Vzdělávání,P,Rajská jablka červená kulatá,117101,35.58,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,21105.38,Kč,2008,Vzdělávání,P,Jablka konzumní,116104,33.19,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,21105.38,Kč,2008,Vzdělávání,P,Banány žluté,116103,30.59,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,21105.38,Kč,2008,Vzdělávání,P,Pomeranče,116101,31.29,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,21105.38,Kč,2008,Vzdělávání,P,Rostlinný roztíratelný tuk,115201,84.4,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,21105.38,Kč,2008,Vzdělávání,P,Máslo,115101,114.74,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,21105.38,Kč,2008,Vzdělávání,P,Vejce slepičí čerstvá,114701,28.12,10.0,ks,2008
Průměrná hrubá mzda na zaměstnance,21105.38,Kč,2008,Vzdělávání,P,Eidamská cihla,114501,135.28,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,21105.38,Kč,2008,Vzdělávání,P,Jogurt bílý netučný,114401,6.28,150.0,g,2008
Průměrná hrubá mzda na zaměstnance,21105.38,Kč,2008,Vzdělávání,P,Mléko polotučné pasterované,114201,17.93,1.0,l,2008
Průměrná hrubá mzda na zaměstnance,21105.38,Kč,2008,Vzdělávání,P,Šunkový salám,112704,118.98,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,21105.38,Kč,2008,Vzdělávání,P,Kuřata kuchaná celá,112401,60.86,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,21105.38,Kč,2008,Vzdělávání,P,Vepřová pečeně s kostí,112201,106.46,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,21105.38,Kč,2008,Vzdělávání,P,Hovězí maso zadní bez kosti,112101,175.55,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,21105.38,Kč,2008,Vzdělávání,P,Těstoviny vaječné,111602,30.76,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,21105.38,Kč,2008,Vzdělávání,P,Pečivo pšeničné bílé,111303,54.31,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,21105.38,Kč,2008,Vzdělávání,P,Chléb konzumní kmínový,111301,22.88,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,21105.38,Kč,2008,Vzdělávání,P,Pšeničná mouka hladká,111201,12.98,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,21105.38,Kč,2008,Vzdělávání,P,Rýže loupaná dlouhozrnná,111101,32.69,1.0,kg,2008
Průměrná hrubá mzda na zaměstnance,20284.38,Kč,2007,Vzdělávání,P,Kapr živý,2000001,78.97,1.0,kg,2007
Průměrná hrubá mzda na zaměstnance,20284.38,Kč,2007,Vzdělávání,P,"Pivo výčepní, světlé, lahvové",213201,8.51,0.5,l,2007
Průměrná hrubá mzda na zaměstnance,20284.38,Kč,2007,Vzdělávání,P,Přírodní minerální voda uhličitá,122102,7.73,1.0,l,2007
Průměrná hrubá mzda na zaměstnance,20284.38,Kč,2007,Vzdělávání,P,Cukr krystalový,118101,21.92,1.0,kg,2007
Průměrná hrubá mzda na zaměstnance,20284.38,Kč,2007,Vzdělávání,P,Konzumní brambory,117401,14.1,1.0,kg,2007
Průměrná hrubá mzda na zaměstnance,20284.38,Kč,2007,Vzdělávání,P,Mrkev,117106,14.18,1.0,kg,2007
Průměrná hrubá mzda na zaměstnance,20284.38,Kč,2007,Vzdělávání,P,Papriky,117103,68.79,1.0,kg,2007
Průměrná hrubá mzda na zaměstnance,20284.38,Kč,2007,Vzdělávání,P,Rajská jablka červená kulatá,117101,40.32,1.0,kg,2007
